STATION,NAME,DATE,TMAX,TMIN
USC00190998,"BUFFUMVILLE LAKE, MA US",10/8/1987,70,43
USC00190998,"BUFFUMVILLE LAKE, MA US",10/9/1987,59,31
USC00190998,"BUFFUMVILLE LAKE, MA US",10/10/1987,55,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/11/1987,66,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/12/1987,44,38
USC00190998,"BUFFUMVILLE LAKE, MA US",10/13/1987,46,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/14/1987,54,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/15/1987,58,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/16/1987,69,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/17/1987,69,38
USC00190998,"BUFFUMVILLE LAKE, MA US",10/18/1987,65,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/19/1987,67,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/20/1987,65,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/21/1987,64,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/22/1987,63,34
USC00190998,"BUFFUMVILLE LAKE, MA US",10/23/1987,54,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/24/1987,57,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/25/1987,64,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/26/1987,56,27
USC00190998,"BUFFUMVILLE LAKE, MA US",10/27/1987,58,24
USC00190998,"BUFFUMVILLE LAKE, MA US",10/28/1987,61,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/29/1987,63,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/30/1987,52,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/31/1987,52,32
USC00190998,"BUFFUMVILLE LAKE, MA US",11/1/1987,56,28
USC00190998,"BUFFUMVILLE LAKE, MA US",11/2/1987,58,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/3/1987,55,32
USC00190998,"BUFFUMVILLE LAKE, MA US",11/4/1987,61,44
USC00190998,"BUFFUMVILLE LAKE, MA US",11/5/1987,76,46
USC00190998,"BUFFUMVILLE LAKE, MA US",11/6/1987,63,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/7/1987,36,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/8/1987,43,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/9/1987,63,36
USC00190998,"BUFFUMVILLE LAKE, MA US",11/10/1987,62,37
USC00190998,"BUFFUMVILLE LAKE, MA US",11/11/1987,37,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/12/1987,30,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/13/1987,38,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/14/1987,50,28
USC00190998,"BUFFUMVILLE LAKE, MA US",11/15/1987,54,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/16/1987,50,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/17/1987,51,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/18/1987,63,35
USC00190998,"BUFFUMVILLE LAKE, MA US",11/19/1987,67,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/20/1987,50,30
USC00190998,"BUFFUMVILLE LAKE, MA US",11/21/1987,45,18
USC00190998,"BUFFUMVILLE LAKE, MA US",11/22/1987,19,12
USC00190998,"BUFFUMVILLE LAKE, MA US",11/23/1987,32,16
USC00190998,"BUFFUMVILLE LAKE, MA US",11/24/1987,47,20
USC00190998,"BUFFUMVILLE LAKE, MA US",11/25/1987,57,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/26/1987,47,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/27/1987,39,23
USC00190998,"BUFFUMVILLE LAKE, MA US",11/28/1987,37,20
USC00190998,"BUFFUMVILLE LAKE, MA US",11/29/1987,43,25
USC00190998,"BUFFUMVILLE LAKE, MA US",11/30/1987,45,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/1/1987,58,38
USC00190998,"BUFFUMVILLE LAKE, MA US",12/2/1987,48,34
USC00190998,"BUFFUMVILLE LAKE, MA US",12/3/1987,41,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/4/1987,42,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/5/1987,35,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/6/1987,32,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/7/1987,38,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/8/1987,42,14
USC00190998,"BUFFUMVILLE LAKE, MA US",12/9/1987,42,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/10/1987,57,41
USC00190998,"BUFFUMVILLE LAKE, MA US",12/11/1987,53,37
USC00190998,"BUFFUMVILLE LAKE, MA US",12/12/1987,52,25
USC00190998,"BUFFUMVILLE LAKE, MA US",12/13/1987,35,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/14/1987,43,26
USC00190998,"BUFFUMVILLE LAKE, MA US",12/15/1987,45,22
USC00190998,"BUFFUMVILLE LAKE, MA US",12/16/1987,37,23
USC00190998,"BUFFUMVILLE LAKE, MA US",12/17/1987,38,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/18/1987,33,20
USC00190998,"BUFFUMVILLE LAKE, MA US",12/19/1987,33,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/20/1987,37,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/21/1987,38,30
USC00190998,"BUFFUMVILLE LAKE, MA US",12/22/1987,43,19
USC00190998,"BUFFUMVILLE LAKE, MA US",12/23/1987,45,20
USC00190998,"BUFFUMVILLE LAKE, MA US",12/24/1987,44,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/25/1987,43,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/26/1987,49,35
USC00190998,"BUFFUMVILLE LAKE, MA US",12/27/1987,37,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/28/1987,37,17
USC00190998,"BUFFUMVILLE LAKE, MA US",12/29/1987,27,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/30/1987,18,0
USC00190998,"BUFFUMVILLE LAKE, MA US",12/31/1987,16,1
USC00190998,"BUFFUMVILLE LAKE, MA US",1/1/1988,37,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/2/1988,46,20
USC00190998,"BUFFUMVILLE LAKE, MA US",1/3/1988,29,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/4/1988,27,8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/5/1988,32,10
USC00190998,"BUFFUMVILLE LAKE, MA US",1/6/1988,18,0
USC00190998,"BUFFUMVILLE LAKE, MA US",1/7/1988,21,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/8/1988,15,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",1/9/1988,25,8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/10/1988,29,-1
USC00190998,"BUFFUMVILLE LAKE, MA US",1/11/1988,25,-18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/12/1988,26,-18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/13/1988,36,-2
USC00190998,"BUFFUMVILLE LAKE, MA US",1/14/1988,38,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",1/15/1988,4,-16
USC00190998,"BUFFUMVILLE LAKE, MA US",1/16/1988,18,-12
USC00190998,"BUFFUMVILLE LAKE, MA US",1/17/1988,38,23
USC00190998,"BUFFUMVILLE LAKE, MA US",1/18/1988,47,29
USC00190998,"BUFFUMVILLE LAKE, MA US",1/19/1988,44,36
USC00190998,"BUFFUMVILLE LAKE, MA US",1/20/1988,46,28
USC00190998,"BUFFUMVILLE LAKE, MA US",1/21/1988,34,31
USC00190998,"BUFFUMVILLE LAKE, MA US",1/22/1988,41,23
USC00190998,"BUFFUMVILLE LAKE, MA US",1/23/1988,34,8
USC00190998,"BUFFUMVILLE LAKE, MA US",1/24/1988,31,10
USC00190998,"BUFFUMVILLE LAKE, MA US",1/25/1988,40,15
USC00190998,"BUFFUMVILLE LAKE, MA US",1/26/1988,39,26
USC00190998,"BUFFUMVILLE LAKE, MA US",1/27/1988,32,12
USC00190998,"BUFFUMVILLE LAKE, MA US",1/28/1988,21,-5
USC00190998,"BUFFUMVILLE LAKE, MA US",1/29/1988,23,-4
USC00190998,"BUFFUMVILLE LAKE, MA US",1/30/1988,32,2
USC00190998,"BUFFUMVILLE LAKE, MA US",1/31/1988,46,28
USC00190998,"BUFFUMVILLE LAKE, MA US",2/1/1988,58,33
USC00190998,"BUFFUMVILLE LAKE, MA US",2/2/1988,56,41
USC00190998,"BUFFUMVILLE LAKE, MA US",2/3/1988,52,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/4/1988,29,20
USC00190998,"BUFFUMVILLE LAKE, MA US",2/5/1988,38,0
USC00190998,"BUFFUMVILLE LAKE, MA US",2/6/1988,20,6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/7/1988,20,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",2/8/1988,23,8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/9/1988,33,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/10/1988,32,5
USC00190998,"BUFFUMVILLE LAKE, MA US",2/11/1988,35,8
USC00190998,"BUFFUMVILLE LAKE, MA US",2/12/1988,35,14
USC00190998,"BUFFUMVILLE LAKE, MA US",2/13/1988,34,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/14/1988,23,7
USC00190998,"BUFFUMVILLE LAKE, MA US",2/15/1988,32,10
USC00190998,"BUFFUMVILLE LAKE, MA US",2/16/1988,48,32
USC00190998,"BUFFUMVILLE LAKE, MA US",2/17/1988,41,22
USC00190998,"BUFFUMVILLE LAKE, MA US",2/18/1988,42,23
USC00190998,"BUFFUMVILLE LAKE, MA US",2/19/1988,45,17
USC00190998,"BUFFUMVILLE LAKE, MA US",2/20/1988,43,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/21/1988,48,23
USC00190998,"BUFFUMVILLE LAKE, MA US",2/22/1988,25,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/23/1988,42,16
USC00190998,"BUFFUMVILLE LAKE, MA US",2/24/1988,52,29
USC00190998,"BUFFUMVILLE LAKE, MA US",2/25/1988,35,12
USC00190998,"BUFFUMVILLE LAKE, MA US",2/26/1988,33,10
USC00190998,"BUFFUMVILLE LAKE, MA US",2/27/1988,34,14
USC00190998,"BUFFUMVILLE LAKE, MA US",2/28/1988,34,13
USC00190998,"BUFFUMVILLE LAKE, MA US",2/29/1988,38,13
USC00190998,"BUFFUMVILLE LAKE, MA US",3/1/1988,43,20
USC00190998,"BUFFUMVILLE LAKE, MA US",3/2/1988,36,12
USC00190998,"BUFFUMVILLE LAKE, MA US",3/3/1988,47,16
USC00190998,"BUFFUMVILLE LAKE, MA US",3/4/1988,48,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/5/1988,34,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/6/1988,35,7
USC00190998,"BUFFUMVILLE LAKE, MA US",3/7/1988,45,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/8/1988,53,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/9/1988,50,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/10/1988,55,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/11/1988,47,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/12/1988,43,23
USC00190998,"BUFFUMVILLE LAKE, MA US",3/13/1988,54,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/14/1988,54,30
USC00190998,"BUFFUMVILLE LAKE, MA US",3/15/1988,40,29
USC00190998,"BUFFUMVILLE LAKE, MA US",3/16/1988,37,26
USC00190998,"BUFFUMVILLE LAKE, MA US",3/17/1988,44,21
USC00190998,"BUFFUMVILLE LAKE, MA US",3/18/1988,48,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/19/1988,41,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/20/1988,43,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/21/1988,36,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/22/1988,23,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/23/1988,37,13
USC00190998,"BUFFUMVILLE LAKE, MA US",3/24/1988,49,23
USC00190998,"BUFFUMVILLE LAKE, MA US",3/25/1988,69,46
USC00190998,"BUFFUMVILLE LAKE, MA US",3/26/1988,55,48
USC00190998,"BUFFUMVILLE LAKE, MA US",3/27/1988,53,46
USC00190998,"BUFFUMVILLE LAKE, MA US",3/28/1988,55,31
USC00190998,"BUFFUMVILLE LAKE, MA US",3/29/1988,46,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/30/1988,60,29
USC00190998,"BUFFUMVILLE LAKE, MA US",3/31/1988,62,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/1/1988,66,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/2/1988,56,37
USC00190998,"BUFFUMVILLE LAKE, MA US",4/3/1988,57,37
USC00190998,"BUFFUMVILLE LAKE, MA US",4/4/1988,52,42
USC00190998,"BUFFUMVILLE LAKE, MA US",4/5/1988,59,48
USC00190998,"BUFFUMVILLE LAKE, MA US",4/6/1988,62,41
USC00190998,"BUFFUMVILLE LAKE, MA US",4/7/1988,44,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/8/1988,43,38
USC00190998,"BUFFUMVILLE LAKE, MA US",4/9/1988,44,38
USC00190998,"BUFFUMVILLE LAKE, MA US",4/10/1988,64,41
USC00190998,"BUFFUMVILLE LAKE, MA US",4/11/1988,61,39
USC00190998,"BUFFUMVILLE LAKE, MA US",4/12/1988,43,36
USC00190998,"BUFFUMVILLE LAKE, MA US",4/13/1988,49,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/14/1988,49,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/15/1988,55,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/16/1988,42,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/17/1988,45,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/18/1988,58,37
USC00190998,"BUFFUMVILLE LAKE, MA US",4/19/1988,55,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/20/1988,47,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/21/1988,49,29
USC00190998,"BUFFUMVILLE LAKE, MA US",4/22/1988,57,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/23/1988,52,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/24/1988,52,39
USC00190998,"BUFFUMVILLE LAKE, MA US",4/25/1988,50,41
USC00190998,"BUFFUMVILLE LAKE, MA US",4/26/1988,56,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/27/1988,63,36
USC00190998,"BUFFUMVILLE LAKE, MA US",4/28/1988,70,42
USC00190998,"BUFFUMVILLE LAKE, MA US",4/29/1988,56,40
USC00190998,"BUFFUMVILLE LAKE, MA US",4/30/1988,55,39
USC00190998,"BUFFUMVILLE LAKE, MA US",5/1/1988,56,35
USC00190998,"BUFFUMVILLE LAKE, MA US",5/2/1988,53,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/3/1988,46,38
USC00190998,"BUFFUMVILLE LAKE, MA US",5/4/1988,56,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/5/1988,71,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/6/1988,71,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/7/1988,59,52
USC00190998,"BUFFUMVILLE LAKE, MA US",5/8/1988,69,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/9/1988,71,34
USC00190998,"BUFFUMVILLE LAKE, MA US",5/10/1988,68,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/11/1988,61,45
USC00190998,"BUFFUMVILLE LAKE, MA US",5/12/1988,59,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/13/1988,73,42
USC00190998,"BUFFUMVILLE LAKE, MA US",5/14/1988,75,48
USC00190998,"BUFFUMVILLE LAKE, MA US",5/15/1988,72,38
USC00190998,"BUFFUMVILLE LAKE, MA US",5/16/1988,70,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/17/1988,74,54
USC00190998,"BUFFUMVILLE LAKE, MA US",5/18/1988,73,57
USC00190998,"BUFFUMVILLE LAKE, MA US",5/19/1988,58,49
USC00190998,"BUFFUMVILLE LAKE, MA US",5/20/1988,52,49
USC00190998,"BUFFUMVILLE LAKE, MA US",5/21/1988,54,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/22/1988,64,54
USC00190998,"BUFFUMVILLE LAKE, MA US",5/23/1988,74,57
USC00190998,"BUFFUMVILLE LAKE, MA US",5/24/1988,83,60
USC00190998,"BUFFUMVILLE LAKE, MA US",5/25/1988,79,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/26/1988,53,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/27/1988,64,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/28/1988,82,47
USC00190998,"BUFFUMVILLE LAKE, MA US",5/29/1988,85,50
USC00190998,"BUFFUMVILLE LAKE, MA US",5/30/1988,83,56
USC00190998,"BUFFUMVILLE LAKE, MA US",5/31/1988,74,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/1/1988,81,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/2/1988,81,43
USC00190998,"BUFFUMVILLE LAKE, MA US",6/3/1988,59,45
USC00190998,"BUFFUMVILLE LAKE, MA US",6/4/1988,62,43
USC00190998,"BUFFUMVILLE LAKE, MA US",6/5/1988,58,49
USC00190998,"BUFFUMVILLE LAKE, MA US",6/6/1988,78,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/7/1988,78,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/8/1988,72,40
USC00190998,"BUFFUMVILLE LAKE, MA US",6/9/1988,73,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/10/1988,57,41
USC00190998,"BUFFUMVILLE LAKE, MA US",6/11/1988,68,45
USC00190998,"BUFFUMVILLE LAKE, MA US",6/12/1988,76,48
USC00190998,"BUFFUMVILLE LAKE, MA US",6/13/1988,88,61
USC00190998,"BUFFUMVILLE LAKE, MA US",6/14/1988,92,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/15/1988,92,61
USC00190998,"BUFFUMVILLE LAKE, MA US",6/16/1988,94,62
USC00190998,"BUFFUMVILLE LAKE, MA US",6/17/1988,88,62
USC00190998,"BUFFUMVILLE LAKE, MA US",6/18/1988,67,53
USC00190998,"BUFFUMVILLE LAKE, MA US",6/19/1988,91,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/20/1988,85,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/21/1988,84,64
USC00190998,"BUFFUMVILLE LAKE, MA US",6/22/1988,90,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/23/1988,90,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/24/1988,81,46
USC00190998,"BUFFUMVILLE LAKE, MA US",6/25/1988,73,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/26/1988,70,57
USC00190998,"BUFFUMVILLE LAKE, MA US",6/27/1988,80,53
USC00190998,"BUFFUMVILLE LAKE, MA US",6/28/1988,77,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/29/1988,80,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/30/1988,70,42
USC00190998,"BUFFUMVILLE LAKE, MA US",7/1/1988,68,40
USC00190998,"BUFFUMVILLE LAKE, MA US",7/2/1988,65,47
USC00190998,"BUFFUMVILLE LAKE, MA US",7/3/1988,70,48
USC00190998,"BUFFUMVILLE LAKE, MA US",7/4/1988,81,51
USC00190998,"BUFFUMVILLE LAKE, MA US",7/5/1988,85,56
USC00190998,"BUFFUMVILLE LAKE, MA US",7/6/1988,85,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/7/1988,88,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/8/1988,91,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/9/1988,90,68
USC00190998,"BUFFUMVILLE LAKE, MA US",7/10/1988,89,68
USC00190998,"BUFFUMVILLE LAKE, MA US",7/11/1988,95,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/12/1988,93,69
USC00190998,"BUFFUMVILLE LAKE, MA US",7/13/1988,81,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/14/1988,86,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/15/1988,85,66
USC00190998,"BUFFUMVILLE LAKE, MA US",7/16/1988,83,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/17/1988,87,71
USC00190998,"BUFFUMVILLE LAKE, MA US",7/18/1988,89,70
USC00190998,"BUFFUMVILLE LAKE, MA US",7/19/1988,88,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/20/1988,74,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/21/1988,77,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/22/1988,72,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/23/1988,71,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/24/1988,78,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/25/1988,71,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/26/1988,83,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/27/1988,86,64
USC00190998,"BUFFUMVILLE LAKE, MA US",7/28/1988,84,69
USC00190998,"BUFFUMVILLE LAKE, MA US",7/29/1988,81,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/30/1988,89,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/31/1988,93,71
USC00190998,"BUFFUMVILLE LAKE, MA US",8/1/1988,80,68
USC00190998,"BUFFUMVILLE LAKE, MA US",8/2/1988,88,67
USC00190998,"BUFFUMVILLE LAKE, MA US",8/3/1988,90,69
USC00190998,"BUFFUMVILLE LAKE, MA US",8/4/1988,90,72
USC00190998,"BUFFUMVILLE LAKE, MA US",8/5/1988,88,71
USC00190998,"BUFFUMVILLE LAKE, MA US",8/6/1988,88,71
USC00190998,"BUFFUMVILLE LAKE, MA US",8/7/1988,86,72
USC00190998,"BUFFUMVILLE LAKE, MA US",8/8/1988,87,66
USC00190998,"BUFFUMVILLE LAKE, MA US",8/9/1988,86,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/10/1988,87,69
USC00190998,"BUFFUMVILLE LAKE, MA US",8/11/1988,88,75
USC00190998,"BUFFUMVILLE LAKE, MA US",8/12/1988,92,73
USC00190998,"BUFFUMVILLE LAKE, MA US",8/13/1988,92,68
USC00190998,"BUFFUMVILLE LAKE, MA US",8/14/1988,93,70
USC00190998,"BUFFUMVILLE LAKE, MA US",8/15/1988,91,74
USC00190998,"BUFFUMVILLE LAKE, MA US",8/16/1988,93,69
USC00190998,"BUFFUMVILLE LAKE, MA US",8/17/1988,79,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/18/1988,86,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/19/1988,76,48
USC00190998,"BUFFUMVILLE LAKE, MA US",8/20/1988,76,48
USC00190998,"BUFFUMVILLE LAKE, MA US",8/21/1988,78,50
USC00190998,"BUFFUMVILLE LAKE, MA US",8/22/1988,77,43
USC00190998,"BUFFUMVILLE LAKE, MA US",8/23/1988,68,41
USC00190998,"BUFFUMVILLE LAKE, MA US",8/24/1988,69,45
USC00190998,"BUFFUMVILLE LAKE, MA US",8/25/1988,60,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/26/1988,73,57
USC00190998,"BUFFUMVILLE LAKE, MA US",8/27/1988,83,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/28/1988,83,64
USC00190998,"BUFFUMVILLE LAKE, MA US",8/29/1988,82,72
USC00190998,"BUFFUMVILLE LAKE, MA US",8/30/1988,78,61
USC00190998,"BUFFUMVILLE LAKE, MA US",8/31/1988,71,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/1/1988,77,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/2/1988,76,48
USC00190998,"BUFFUMVILLE LAKE, MA US",9/3/1988,79,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/4/1988,78,60
USC00190998,"BUFFUMVILLE LAKE, MA US",9/5/1988,70,59
USC00190998,"BUFFUMVILLE LAKE, MA US",9/6/1988,77,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/7/1988,66,39
USC00190998,"BUFFUMVILLE LAKE, MA US",9/8/1988,70,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/9/1988,73,45
USC00190998,"BUFFUMVILLE LAKE, MA US",9/10/1988,72,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/11/1988,79,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/12/1988,69,41
USC00190998,"BUFFUMVILLE LAKE, MA US",9/13/1988,70,47
USC00190998,"BUFFUMVILLE LAKE, MA US",9/14/1988,71,44
USC00190998,"BUFFUMVILLE LAKE, MA US",9/15/1988,69,45
USC00190998,"BUFFUMVILLE LAKE, MA US",9/16/1988,62,37
USC00190998,"BUFFUMVILLE LAKE, MA US",9/17/1988,67,39
USC00190998,"BUFFUMVILLE LAKE, MA US",9/18/1988,65,45
USC00190998,"BUFFUMVILLE LAKE, MA US",9/19/1988,75,56
USC00190998,"BUFFUMVILLE LAKE, MA US",9/20/1988,81,58
USC00190998,"BUFFUMVILLE LAKE, MA US",9/21/1988,72,63
USC00190998,"BUFFUMVILLE LAKE, MA US",9/22/1988,75,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/23/1988,71,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/24/1988,74,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/25/1988,70,46
USC00190998,"BUFFUMVILLE LAKE, MA US",9/26/1988,67,42
USC00190998,"BUFFUMVILLE LAKE, MA US",9/27/1988,72,39
USC00190998,"BUFFUMVILLE LAKE, MA US",9/28/1988,69,41
USC00190998,"BUFFUMVILLE LAKE, MA US",9/29/1988,74,36
USC00190998,"BUFFUMVILLE LAKE, MA US",9/30/1988,62,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/1/1988,71,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/2/1988,77,52
USC00190998,"BUFFUMVILLE LAKE, MA US",10/3/1988,73,52
USC00190998,"BUFFUMVILLE LAKE, MA US",10/4/1988,65,49
USC00190998,"BUFFUMVILLE LAKE, MA US",10/5/1988,53,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/6/1988,54,34
USC00190998,"BUFFUMVILLE LAKE, MA US",10/7/1988,57,29
USC00190998,"BUFFUMVILLE LAKE, MA US",10/8/1988,52,33
USC00190998,"BUFFUMVILLE LAKE, MA US",10/9/1988,39,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/10/1988,53,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/11/1988,62,48
USC00190998,"BUFFUMVILLE LAKE, MA US",10/12/1988,59,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/13/1988,52,34
USC00190998,"BUFFUMVILLE LAKE, MA US",10/14/1988,48,26
USC00190998,"BUFFUMVILLE LAKE, MA US",10/15/1988,55,29
USC00190998,"BUFFUMVILLE LAKE, MA US",10/16/1988,62,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/17/1988,63,46
USC00190998,"BUFFUMVILLE LAKE, MA US",10/18/1988,64,51
